campaign_date,RDate,RDateTime,CH4._ppm,CO2._ppm,GasT_C
2024-08-04,2024-08-04,2024-08-04T08:55:24Z,1.94166,419.662,30.6364
2024-08-04,2024-08-04,2024-08-04T08:55:29Z,1.96573,418.443,30.6606
2024-08-04,2024-08-04,2024-08-04T08:55:35Z,1.99311,418.635,30.682
2024-08-04,2024-08-04,2024-08-04T08:55:40Z,2.05699,418.639,30.7104
2024-08-04,2024-08-04,2024-08-04T08:55:45Z,1.99108,416.151,30.7341
2024-08-04,2024-08-04,2024-08-04T08:55:50Z,1.9461,414.76,30.7605
2024-08-04,2024-08-04,2024-08-04T08:55:55Z,1.92752,414.472,30.7864
2024-08-04,2024-08-04,2024-08-04T08:55:59Z,1.97032,414.634,30.8146
2024-08-04,2024-08-04,2024-08-04T08:56:05Z,2.09903,415.502,30.841
2024-08-04,2024-08-04,2024-08-04T08:56:10Z,2.06398,414.993,30.8678
2024-08-04,2024-08-04,2024-08-04T08:56:15Z,2.01275,415.575,30.8981
2024-08-04,2024-08-04,2024-08-04T08:56:20Z,1.95781,417.708,30.9271
2024-08-04,2024-08-04,2024-08-04T08:56:25Z,1.9287,417.494,30.9575
2024-08-04,2024-08-04,2024-08-04T08:56:30Z,1.91895,417.7,30.9868
2024-08-04,2024-08-04,2024-08-04T08:56:35Z,1.91708,417.481,31.0166
2024-08-04,2024-08-04,2024-08-04T08:56:41Z,1.96329,416.997,31.0395
2024-08-04,2024-08-04,2024-08-04T08:56:46Z,2.04598,416.946,31.062
2024-08-04,2024-08-04,2024-08-04T08:56:51Z,2.00633,416.586,31.0889
2024-08-04,2024-08-04,2024-08-04T08:56:56Z,1.96946,417.245,31.1176
2024-08-04,2024-08-04,2024-08-04T08:57:01Z,1.9468,419.324,31.1452
2024-08-04,2024-08-04,2024-08-04T08:57:06Z,1.94056,418.196,31.1658
2024-08-04,2024-08-04,2024-08-04T08:57:11Z,1.96396,416.887,31.1929
2024-08-04,2024-08-04,2024-08-04T08:57:16Z,1.9972,416.542,31.215
2024-08-04,2024-08-04,2024-08-04T08:57:21Z,2.02497,417.456,31.2441
2024-08-04,2024-08-04,2024-08-04T08:57:26Z,2.03514,416.823,31.2645
2024-08-04,2024-08-04,2024-08-04T08:57:31Z,1.9996,415.025,31.2896
2024-08-04,2024-08-04,2024-08-04T08:57:36Z,1.97821,414.679,31.3174
2024-08-04,2024-08-04,2024-08-04T08:57:42Z,2.02965,416.158,31.342
2024-08-04,2024-08-04,2024-08-04T08:57:47Z,2.23718,416.628,31.367
2024-08-04,2024-08-04,2024-08-04T08:57:52Z,2.25728,415.331,31.3923
2024-08-04,2024-08-04,2024-08-04T08:57:57Z,2.30657,414.546,31.4245
2024-08-04,2024-08-04,2024-08-04T08:58:02Z,2.53407,414.206,31.4462
2024-08-04,2024-08-04,2024-08-04T08:58:07Z,2.39948,416.147,31.4644
2024-08-04,2024-08-04,2024-08-04T08:58:12Z,2.20979,417.627,31.4888
2024-08-04,2024-08-04,2024-08-04T08:58:17Z,2.03401,415.608,31.5177
2024-08-04,2024-08-04,2024-08-04T08:58:22Z,1.93516,413.235,31.5342
2024-08-04,2024-08-04,2024-08-04T08:58:27Z,1.95895,413.227,31.568
2024-08-04,2024-08-04,2024-08-04T08:58:32Z,2.05531,413.398,31.5803
2024-08-04,2024-08-04,2024-08-04T08:58:37Z,2.15858,413.814,31.5993
2024-08-04,2024-08-04,2024-08-04T08:58:42Z,2.20222,413.986,31.6273
2024-08-04,2024-08-04,2024-08-04T08:58:48Z,2.18883,414.87,31.6431
2024-08-04,2024-08-04,2024-08-04T08:58:53Z,2.1719,415.929,31.6728
2024-08-04,2024-08-04,2024-08-04T08:58:58Z,2.18351,416.683,31.6947
2024-08-04,2024-08-04,2024-08-04T08:59:03Z,2.88451,417.86,31.72
2024-08-04,2024-08-04,2024-08-04T08:59:08Z,3.28793,416.743,31.744
2024-08-04,2024-08-04,2024-08-04T08:59:13Z,3.15797,416.177,31.7714
2024-08-04,2024-08-04,2024-08-04T08:59:18Z,2.92898,415.612,31.7953
2024-08-04,2024-08-04,2024-08-04T08:59:23Z,2.71056,415.26,31.8254
2024-08-04,2024-08-04,2024-08-04T08:59:28Z,2.51062,415.418,31.8522
2024-08-04,2024-08-04,2024-08-04T08:59:33Z,2.37175,415.958,31.8807
2024-08-04,2024-08-04,2024-08-04T08:59:38Z,2.2419,415.369,31.9082
2024-08-04,2024-08-04,2024-08-04T08:59:43Z,2.12915,413.692,31.935
2024-08-04,2024-08-04,2024-08-04T08:59:49Z,2.04544,412.687,31.9559
2024-08-04,2024-08-04,2024-08-04T08:59:54Z,2.00447,412.605,31.981
2024-08-04,2024-08-04,2024-08-04T08:59:59Z,1.97775,412.797,32.0049
2024-08-04,2024-08-04,2024-08-04T09:00:04Z,1.98956,416.73,32.0265
2024-08-04,2024-08-04,2024-08-04T09:00:09Z,2.02932,431.351,32.0519
2024-08-04,2024-08-04,2024-08-04T09:00:14Z,2.0065,424.844,32.0806
2024-08-04,2024-08-04,2024-08-04T09:00:19Z,1.97,419.42,32.1051
2024-08-04,2024-08-04,2024-08-04T09:00:24Z,1.97249,416.212,32.1268
2024-08-04,2024-08-04,2024-08-04T09:00:29Z,1.97876,415.08,32.1519
2024-08-04,2024-08-04,2024-08-04T09:00:34Z,2.04776,415.137,32.1768
2024-08-04,2024-08-04,2024-08-04T09:00:39Z,2.11732,419.924,32.1989
2024-08-04,2024-08-04,2024-08-04T09:00:44Z,2.10636,424.515,32.2214
2024-08-04,2024-08-04,2024-08-04T09:00:49Z,2.08347,422.588,32.243
2024-08-04,2024-08-04,2024-08-04T09:00:55Z,2.09956,417.399,32.2638
2024-08-04,2024-08-04,2024-08-04T09:00:59Z,2.10888,415.732,32.2883
2024-08-04,2024-08-04,2024-08-04T09:01:05Z,2.07342,417.352,32.3134
2024-08-04,2024-08-04,2024-08-04T09:01:10Z,2.09084,419.561,32.3326
2024-08-04,2024-08-04,2024-08-04T09:01:15Z,2.13986,421.026,32.3566
2024-08-04,2024-08-04,2024-08-04T09:01:20Z,2.1037,421.241,32.383
2024-08-04,2024-08-04,2024-08-04T09:01:25Z,2.07558,422.562,32.4037
2024-08-04,2024-08-04,2024-08-04T09:01:30Z,2.07655,426.307,32.4261
2024-08-04,2024-08-04,2024-08-04T09:01:35Z,2.0744,428.292,32.4425
2024-08-04,2024-08-04,2024-08-04T09:01:40Z,2.07107,428.47,32.4602
2024-08-04,2024-08-04,2024-08-04T09:01:45Z,2.065,427.674,32.479
2024-08-04,2024-08-04,2024-08-04T09:01:50Z,2.06076,427.159,32.5004
2024-08-04,2024-08-04,2024-08-04T09:01:56Z,2.05424,426.002,32.5237
2024-08-04,2024-08-04,2024-08-04T09:02:01Z,2.10602,425.723,32.5483
2024-08-04,2024-08-04,2024-08-04T09:02:06Z,2.32539,428.3,32.5719
2024-08-04,2024-08-04,2024-08-04T09:02:11Z,2.3978,429.724,32.5962
2024-08-04,2024-08-04,2024-08-04T09:02:16Z,2.27686,427.252,32.6189
2024-08-04,2024-08-04,2024-08-04T09:02:21Z,2.15706,425.429,32.6448
2024-08-04,2024-08-04,2024-08-04T09:02:26Z,2.08267,427.422,32.6695
2024-08-04,2024-08-04,2024-08-04T09:02:31Z,1.98622,419.741,32.6915
2024-08-04,2024-08-04,2024-08-04T09:02:36Z,1.94093,415.901,32.7159
2024-08-04,2024-08-04,2024-08-04T09:02:41Z,1.97206,413.733,32.7437
2024-08-04,2024-08-04,2024-08-04T09:02:46Z,1.97199,413.144,32.7678
2024-08-04,2024-08-04,2024-08-04T09:02:51Z,1.94585,412.611,32.7944
2024-08-04,2024-08-04,2024-08-04T09:02:56Z,1.93424,412.532,32.8203
2024-08-04,2024-08-04,2024-08-04T09:03:02Z,1.93218,412.696,32.8477
2024-08-04,2024-08-04,2024-08-04T09:03:07Z,1.96213,412.938,32.8632
2024-08-04,2024-08-04,2024-08-04T09:03:12Z,2.05594,413.203,32.8847
2024-08-04,2024-08-04,2024-08-04T09:03:17Z,2.12371,413.705,32.9083
2024-08-04,2024-08-04,2024-08-04T09:03:22Z,2.18677,413.861,32.93
2024-08-04,2024-08-04,2024-08-04T09:03:27Z,2.23799,413.822,32.952
2024-08-04,2024-08-04,2024-08-04T09:03:32Z,2.28295,413.773,32.9753
2024-08-04,2024-08-04,2024-08-04T09:03:37Z,2.32446,413.855,32.9925
2024-08-04,2024-08-04,2024-08-04T09:03:42Z,2.36277,414.116,33.0184
2024-08-04,2024-08-04,2024-08-04T09:03:47Z,2.40645,414.633,33.039
2024-08-04,2024-08-04,2024-08-04T09:03:52Z,2.45159,415.166,33.0609
2024-08-04,2024-08-04,2024-08-04T09:03:57Z,2.49583,415.802,33.0799
2024-08-04,2024-08-04,2024-08-04T09:04:02Z,2.5399,416.62,33.1013
2024-08-04,2024-08-04,2024-08-04T09:04:08Z,2.583,417.57,33.1236
2024-08-04,2024-08-04,2024-08-04T09:04:13Z,2.62773,418.38,33.1478
2024-08-04,2024-08-04,2024-08-04T09:04:18Z,2.67358,419.274,33.1721
2024-08-04,2024-08-04,2024-08-04T09:04:23Z,2.71996,420.27,33.1898
2024-08-04,2024-08-04,2024-08-04T09:04:28Z,2.761,421.039,33.2086
2024-08-04,2024-08-04,2024-08-04T09:04:33Z,2.7994,421.85,33.2296
2024-08-04,2024-08-04,2024-08-04T09:04:38Z,2.83874,422.614,33.2481
2024-08-04,2024-08-04,2024-08-04T09:04:43Z,2.87665,423.307,33.2657
2024-08-04,2024-08-04,2024-08-04T09:04:48Z,2.91098,424.025,33.2791
2024-08-04,2024-08-04,2024-08-04T09:04:53Z,2.94042,424.604,33.3006
2024-08-04,2024-08-04,2024-08-04T09:04:58Z,2.9674,425.307,33.3184
2024-08-04,2024-08-04,2024-08-04T09:05:03Z,2.99206,425.753,33.3399
2024-08-04,2024-08-04,2024-08-04T09:05:09Z,3.01767,426.346,33.365
2024-08-04,2024-08-04,2024-08-04T09:05:14Z,3.04557,426.953,33.3828
2024-08-04,2024-08-04,2024-08-04T09:05:19Z,3.07511,427.537,33.4037
2024-08-04,2024-08-04,2024-08-04T09:05:24Z,3.10271,428.04,33.4253
2024-08-04,2024-08-04,2024-08-04T09:05:29Z,3.13297,428.798,33.4477
2024-08-04,2024-08-04,2024-08-04T09:05:34Z,3.16509,429.372,33.4719
2024-08-04,2024-08-04,2024-08-04T09:05:39Z,3.19412,430.035,33.4939
2024-08-04,2024-08-04,2024-08-04T09:05:44Z,3.22143,430.481,33.518
2024-08-04,2024-08-04,2024-08-04T09:05:49Z,3.24451,430.967,33.5402
2024-08-04,2024-08-04,2024-08-04T09:05:54Z,3.26824,431.49,33.5657
2024-08-04,2024-08-04,2024-08-04T09:05:59Z,3.03282,429.521,33.5893
2024-08-04,2024-08-04,2024-08-04T09:06:04Z,2.2785,421.187,33.6158
2024-08-04,2024-08-04,2024-08-04T09:06:09Z,2.04427,420.062,33.6345
2024-08-04,2024-08-04,2024-08-04T09:06:15Z,2.02109,421.927,33.657
2024-08-04,2024-08-04,2024-08-04T09:06:20Z,2.0577,424.095,33.6755
2024-08-04,2024-08-04,2024-08-04T09:06:25Z,2.10711,426.752,33.7006
2024-08-04,2024-08-04,2024-08-04T09:06:30Z,2.13308,428.859,33.7158
2024-08-04,2024-08-04,2024-08-04T09:06:35Z,2.13489,430.645,33.7387
2024-08-04,2024-08-04,2024-08-04T09:06:40Z,2.12121,432.891,33.7588
2024-08-04,2024-08-04,2024-08-04T09:06:45Z,2.09464,438.352,33.7754
2024-08-04,2024-08-04,2024-08-04T09:06:50Z,2.08869,440.482,33.8024
2024-08-04,2024-08-04,2024-08-04T09:06:55Z,2.12567,434.975,33.8212
2024-08-04,2024-08-04,2024-08-04T09:07:00Z,2.12404,427.802,33.842
2024-08-04,2024-08-04,2024-08-04T09:07:05Z,2.04612,421.388,33.8613
2024-08-04,2024-08-04,2024-08-04T09:07:10Z,1.98978,418.586,33.8822
2024-08-04,2024-08-04,2024-08-04T09:07:16Z,1.97344,419.062,33.9042
2024-08-04,2024-08-04,2024-08-04T09:07:21Z,1.992,423.706,33.9221
2024-08-04,2024-08-04,2024-08-04T09:07:26Z,1.97762,426.069,33.9421
2024-08-04,2024-08-04,2024-08-04T09:07:31Z,1.94115,424.081,33.9639
2024-08-04,2024-08-04,2024-08-04T09:07:36Z,1.92016,421.957,33.9836
2024-08-04,2024-08-04,2024-08-04T09:07:41Z,1.92186,429.543,34.0017
2024-08-04,2024-08-04,2024-08-04T09:07:46Z,1.93734,436.58,34.0148
2024-08-04,2024-08-04,2024-08-04T09:07:51Z,1.94582,428.721,34.0337
2024-08-04,2024-08-04,2024-08-04T09:07:56Z,1.97739,419.392,34.0523
2024-08-04,2024-08-04,2024-08-04T09:08:01Z,2.0102,414.135,34.0662
2024-08-04,2024-08-04,2024-08-04T09:08:06Z,2.04341,411.706,34.0801
2024-08-04,2024-08-04,2024-08-04T09:08:11Z,2.0031,410.693,34.0981
2024-08-04,2024-08-04,2024-08-04T09:08:16Z,2.06885,410.96,34.1178
2024-08-04,2024-08-04,2024-08-04T09:08:22Z,2.11789,411.586,34.1403
2024-08-04,2024-08-04,2024-08-04T09:08:27Z,2.02542,411.891,34.1589
2024-08-04,2024-08-04,2024-08-04T09:08:32Z,1.97757,411.833,34.1831
2024-08-04,2024-08-04,2024-08-04T09:08:37Z,1.9868,411.581,34.1999
2024-08-04,2024-08-04,2024-08-04T09:08:42Z,2.0268,411.351,34.2221
2024-08-04,2024-08-04,2024-08-04T09:08:47Z,2.06634,411.359,34.2428
2024-08-04,2024-08-04,2024-08-04T09:08:52Z,2.29699,411.862,34.2622
2024-08-04,2024-08-04,2024-08-04T09:08:57Z,2.86644,414.002,34.2922
2024-08-04,2024-08-04,2024-08-04T09:09:02Z,3.05747,419.738,34.3124
2024-08-04,2024-08-04,2024-08-04T09:09:07Z,3.23862,426.228,34.3364
2024-08-04,2024-08-04,2024-08-04T09:09:12Z,3.76883,419.716,34.3612
2024-08-04,2024-08-04,2024-08-04T09:09:17Z,3.48026,438.859,34.3787
2024-08-04,2024-08-04,2024-08-04T09:09:23Z,3.54581,452.703,34.4019
2024-08-04,2024-08-04,2024-08-04T09:09:28Z,3.54242,445.312,34.4173
2024-08-04,2024-08-04,2024-08-04T09:09:33Z,2.84991,433.351,34.4355
2024-08-04,2024-08-04,2024-08-04T09:09:38Z,2.36629,419.63,34.4561
2024-08-04,2024-08-04,2024-08-04T09:09:43Z,2.22268,415.946,34.475
2024-08-04,2024-08-04,2024-08-04T09:09:48Z,2.21284,415.059,34.4951
2024-08-04,2024-08-04,2024-08-04T09:09:53Z,2.29038,413.741,34.5134
2024-08-04,2024-08-04,2024-08-04T09:09:58Z,2.30513,413.053,34.5309
2024-08-04,2024-08-04,2024-08-04T09:10:03Z,2.25466,412.42,34.552
2024-08-04,2024-08-04,2024-08-04T09:10:08Z,2.2678,412.536,34.5706
2024-08-04,2024-08-04,2024-08-04T09:10:13Z,2.18891,413.053,34.5907
2024-08-04,2024-08-04,2024-08-04T09:10:18Z,2.11434,417.37,34.6087
2024-08-04,2024-08-04,2024-08-04T09:10:23Z,2.16683,414.999,34.6308
2024-08-04,2024-08-04,2024-08-04T09:10:29Z,2.13891,412.444,34.6472
2024-08-04,2024-08-04,2024-08-04T09:10:34Z,2.03298,410.868,34.6644
2024-08-04,2024-08-04,2024-08-04T09:10:39Z,2.04777,410.396,34.6821
2024-08-04,2024-08-04,2024-08-04T09:10:44Z,2.14026,410.476,34.7065
2024-08-04,2024-08-04,2024-08-04T09:10:49Z,2.11568,411.501,34.7233
2024-08-04,2024-08-04,2024-08-04T09:10:54Z,2.07705,413.17,34.7418
2024-08-04,2024-08-04,2024-08-04T09:10:59Z,2.05451,413.718,34.759
2024-08-04,2024-08-04,2024-08-04T09:11:04Z,2.07116,412.576,34.7779
2024-08-04,2024-08-04,2024-08-04T09:11:09Z,2.06294,411.767,34.792
2024-08-04,2024-08-04,2024-08-04T09:11:14Z,2.11191,411.451,34.8087
2024-08-04,2024-08-04,2024-08-04T09:11:19Z,2.1272,411.098,34.8204
2024-08-04,2024-08-04,2024-08-04T09:11:24Z,2.05646,410.689,34.8369
2024-08-04,2024-08-04,2024-08-04T09:11:29Z,2.0366,418.483,34.857
2024-08-04,2024-08-04,2024-08-04T09:11:35Z,2.06502,420.33,34.8767
2024-08-04,2024-08-04,2024-08-04T09:11:40Z,2.1034,417.107,34.8975
2024-08-04,2024-08-04,2024-08-04T09:11:45Z,2.11042,413.718,34.9172
2024-08-04,2024-08-04,2024-08-04T09:11:50Z,2.1328,411.966,34.9353
2024-08-04,2024-08-04,2024-08-04T09:11:55Z,2.14588,412.012,34.955
2024-08-04,2024-08-04,2024-08-04T09:11:59Z,2.14171,412.162,34.9777
2024-08-04,2024-08-04,2024-08-04T09:12:05Z,2.10781,415.798,34.9954
2024-08-04,2024-08-04,2024-08-04T09:12:10Z,2.07629,417.479,35.0203
2024-08-04,2024-08-04,2024-08-04T09:12:15Z,2.0472,414.544,35.0409
2024-08-04,2024-08-04,2024-08-04T09:12:20Z,2.00603,411.619,35.0634
2024-08-04,2024-08-04,2024-08-04T09:12:25Z,2.50594,410.655,35.0871
2024-08-04,2024-08-04,2024-08-04T09:12:30Z,2.65288,410.72,35.1101
2024-08-04,2024-08-04,2024-08-04T09:12:36Z,2.49615,411.928,35.1261
2024-08-04,2024-08-04,2024-08-04T09:12:41Z,2.37539,412.417,35.1445
2024-08-04,2024-08-04,2024-08-04T09:12:46Z,2.11945,411.683,35.1625
2024-08-04,2024-08-04,2024-08-04T09:12:51Z,2.0073,413.355,35.1826
2024-08-04,2024-08-04,2024-08-04T09:12:56Z,1.97489,420.404,35.2072
2024-08-04,2024-08-04,2024-08-04T09:13:01Z,2.03982,414.968,35.2241
2024-08-04,2024-08-04,2024-08-04T09:13:06Z,2.0544,411.709,35.2395
2024-08-04,2024-08-04,2024-08-04T09:13:11Z,2.04116,410.887,35.2572
2024-08-04,2024-08-04,2024-08-04T09:13:16Z,2.04724,410.205,35.2746
2024-08-04,2024-08-04,2024-08-04T09:13:21Z,2.01717,409.851,35.2926
2024-08-04,2024-08-04,2024-08-04T09:13:26Z,1.95947,409.811,35.3099
2024-08-04,2024-08-04,2024-08-04T09:13:31Z,1.94212,410.158,35.3298
2024-08-04,2024-08-04,2024-08-04T09:13:36Z,1.9518,411.193,35.3499
2024-08-04,2024-08-04,2024-08-04T09:13:42Z,1.99027,411.325,35.3669
2024-08-04,2024-08-04,2024-08-04T09:13:47Z,1.99518,410.589,35.3862
2024-08-04,2024-08-04,2024-08-04T09:13:52Z,1.96604,409.89,35.4019
2024-08-04,2024-08-04,2024-08-04T09:13:57Z,1.93876,410.044,35.4192
2024-08-04,2024-08-04,2024-08-04T09:14:02Z,1.93386,411.417,35.4391
2024-08-04,2024-08-04,2024-08-04T09:14:07Z,1.93145,411.877,35.4528
2024-08-04,2024-08-04,2024-08-04T09:14:12Z,1.94869,411.501,35.4764
2024-08-04,2024-08-04,2024-08-04T09:14:17Z,1.98877,410.816,35.488
2024-08-04,2024-08-04,2024-08-04T09:14:22Z,1.98444,410.416,35.4993
2024-08-04,2024-08-04,2024-08-04T09:14:27Z,1.97456,410.482,35.5115
2024-08-04,2024-08-04,2024-08-04T09:14:32Z,1.95594,410.407,35.5253
2024-08-04,2024-08-04,2024-08-04T09:14:37Z,1.94934,410.876,35.5387
2024-08-04,2024-08-04,2024-08-04T09:14:43Z,1.98707,416.844,35.5555
2024-08-04,2024-08-04,2024-08-04T09:14:48Z,2.04482,420.726,35.5736
2024-08-04,2024-08-04,2024-08-04T09:14:53Z,2.08863,416.3,35.5908
2024-08-04,2024-08-04,2024-08-04T09:14:58Z,2.01896,412.42,35.6085
2024-08-04,2024-08-04,2024-08-04T09:15:03Z,1.98581,410.728,35.6315
2024-08-04,2024-08-04,2024-08-04T09:15:08Z,2.01129,410.574,35.6452
2024-08-04,2024-08-04,2024-08-04T09:15:13Z,2.03573,410.182,35.6659
2024-08-04,2024-08-04,2024-08-04T09:15:18Z,2.0539,409.905,35.6849
2024-08-04,2024-08-04,2024-08-04T09:15:23Z,2.0724,410.043,35.706
2024-08-04,2024-08-04,2024-08-04T09:15:28Z,2.04982,411.215,35.7271
2024-08-04,2024-08-04,2024-08-04T09:15:33Z,1.99198,412.217,35.7494
2024-08-04,2024-08-04,2024-08-04T09:15:38Z,2.10202,411.712,35.7695
2024-08-04,2024-08-04,2024-08-04T09:15:43Z,2.24892,412.517,35.7876
2024-08-04,2024-08-04,2024-08-04T09:15:49Z,2.07802,411.207,35.8058
2024-08-04,2024-08-04,2024-08-04T09:15:54Z,1.99854,410.626,35.8237
2024-08-04,2024-08-04,2024-08-04T09:15:59Z,1.99835,410.525,35.8436
2024-08-04,2024-08-04,2024-08-04T09:16:04Z,2.01045,410.32,35.8572
2024-08-04,2024-08-04,2024-08-04T09:16:09Z,2.13322,410.263,35.8712
2024-08-04,2024-08-04,2024-08-04T09:16:14Z,2.12125,410.137,35.8892
2024-08-04,2024-08-04,2024-08-04T09:16:19Z,2.97662,410.097,35.9098
2024-08-04,2024-08-04,2024-08-04T09:16:24Z,4.78407,410.263,35.9283
2024-08-04,2024-08-04,2024-08-04T09:16:29Z,3.16274,410.172,35.9435
2024-08-04,2024-08-04,2024-08-04T09:16:34Z,2.27235,410.299,35.9596
2024-08-04,2024-08-04,2024-08-04T09:16:39Z,2.06205,410.497,35.98
2024-08-04,2024-08-04,2024-08-04T09:16:44Z,2.01547,410.532,35.9926
2024-08-04,2024-08-04,2024-08-04T09:16:50Z,2.09332,410.502,36.0089
2024-08-04,2024-08-04,2024-08-04T09:16:55Z,2.17259,409.876,36.0252
2024-08-04,2024-08-04,2024-08-04T09:16:59Z,2.07205,409.482,36.042
2024-08-04,2024-08-04,2024-08-04T09:17:05Z,2.53875,409.629,36.0572
2024-08-04,2024-08-04,2024-08-04T09:17:10Z,3.84866,410.016,36.0738
2024-08-04,2024-08-04,2024-08-04T09:17:15Z,3.47345,410.36,36.0867
2024-08-04,2024-08-04,2024-08-04T09:17:20Z,3.45362,410.757,36.1051
2024-08-04,2024-08-04,2024-08-04T09:17:25Z,3.12143,410.933,36.1192
2024-08-04,2024-08-04,2024-08-04T09:17:30Z,2.68808,410.416,36.1331
2024-08-04,2024-08-04,2024-08-04T09:17:35Z,2.41733,409.827,36.1448
2024-08-04,2024-08-04,2024-08-04T09:17:40Z,2.38583,409.564,36.158
2024-08-04,2024-08-04,2024-08-04T09:17:45Z,2.25882,409.332,36.1678
2024-08-04,2024-08-04,2024-08-04T09:17:50Z,2.11578,409.495,36.1788
2024-08-04,2024-08-04,2024-08-04T09:17:56Z,2.05151,409.75,36.1956
2024-08-04,2024-08-04,2024-08-04T09:18:01Z,2.21958,409.92,36.2101
2024-08-04,2024-08-04,2024-08-04T09:18:06Z,2.32762,411.903,36.2261
2024-08-04,2024-08-04,2024-08-04T09:18:11Z,2.16912,413.718,36.2431
2024-08-04,2024-08-04,2024-08-04T09:18:16Z,2.06218,416.524,36.258
2024-08-04,2024-08-04,2024-08-04T09:18:21Z,1.99769,423.286,36.2755
2024-08-04,2024-08-04,2024-08-04T09:18:26Z,1.9777,420.671,36.2909
2024-08-04,2024-08-04,2024-08-04T09:18:31Z,1.95713,445.834,36.3098
2024-08-04,2024-08-04,2024-08-04T09:18:36Z,1.96279,458.843,36.3285
2024-08-04,2024-08-04,2024-08-04T09:18:41Z,1.96736,443.993,36.3484
2024-08-04,2024-08-04,2024-08-04T09:18:46Z,2.01647,442.721,36.3685
2024-08-04,2024-08-04,2024-08-04T09:18:51Z,2.21353,436.395,36.3856
2024-08-04,2024-08-04,2024-08-04T09:18:56Z,2.7833,430.306,36.4027
2024-08-04,2024-08-04,2024-08-04T09:19:02Z,3.41907,420.389,36.4193
2024-08-04,2024-08-04,2024-08-04T09:19:07Z,2.84871,413.63,36.4368
2024-08-04,2024-08-04,2024-08-04T09:19:12Z,2.27989,410.512,36.4534
2024-08-04,2024-08-04,2024-08-04T09:19:17Z,2.08602,409.508,36.4709
2024-08-04,2024-08-04,2024-08-04T09:19:22Z,2.14942,409.036,36.4827
2024-08-04,2024-08-04,2024-08-04T09:19:27Z,2.06193,408.71,36.497
2024-08-04,2024-08-04,2024-08-04T09:19:32Z,2.01535,408.737,36.5126
2024-08-04,2024-08-04,2024-08-04T09:19:37Z,1.99669,408.905,36.5274
2024-08-04,2024-08-04,2024-08-04T09:19:42Z,2.00397,408.769,36.5436
2024-08-04,2024-08-04,2024-08-04T09:19:47Z,2.08455,408.911,36.5576
2024-08-04,2024-08-04,2024-08-04T09:19:52Z,2.13185,408.593,36.5759
2024-08-04,2024-08-04,2024-08-04T09:19:57Z,2.11907,408.281,36.5852
2024-08-04,2024-08-04,2024-08-04T09:20:03Z,2.08857,407.71,36.6043
2024-08-04,2024-08-04,2024-08-04T09:20:08Z,2.21813,407.475,36.615
2024-08-04,2024-08-04,2024-08-04T09:20:13Z,2.32308,407.578,36.632
2024-08-04,2024-08-04,2024-08-04T09:20:18Z,2.29854,408.293,36.6442
2024-08-04,2024-08-04,2024-08-04T09:20:23Z,2.31549,408.938,36.6592
2024-08-04,2024-08-04,2024-08-04T09:20:28Z,2.23328,409.365,36.6722
2024-08-04,2024-08-04,2024-08-04T09:20:33Z,2.08723,409.543,36.6859
2024-08-04,2024-08-04,2024-08-04T09:20:38Z,2.16115,409.511,36.699
2024-08-04,2024-08-04,2024-08-04T09:20:43Z,2.4291,409.001,36.7126
2024-08-04,2024-08-04,2024-08-04T09:20:48Z,2.23283,408.372,36.7233
2024-08-04,2024-08-04,2024-08-04T09:20:53Z,2.02666,408.432,36.7382
2024-08-04,2024-08-04,2024-08-04T09:20:58Z,1.98364,408.989,36.7445
2024-08-04,2024-08-04,2024-08-04T09:21:03Z,1.99052,409.253,36.7564
2024-08-04,2024-08-04,2024-08-04T09:21:09Z,2.1608,409.279,36.7642
2024-08-04,2024-08-04,2024-08-04T09:21:14Z,2.22457,409.297,36.7794
2024-08-04,2024-08-04,2024-08-04T09:21:19Z,2.08983,409.278,36.7947
2024-08-04,2024-08-04,2024-08-04T09:21:24Z,2.08923,409.25,36.8096
2024-08-04,2024-08-04,2024-08-04T09:21:29Z,1.98796,409.371,36.8236
2024-08-04,2024-08-04,2024-08-04T09:21:34Z,1.92814,409.412,36.843
2024-08-04,2024-08-04,2024-08-04T09:21:39Z,1.91254,409.55,36.8561
2024-08-04,2024-08-04,2024-08-04T09:21:44Z,1.94121,409.586,36.8692
2024-08-04,2024-08-04,2024-08-04T09:21:49Z,2.13499,409.459,36.8888
2024-08-04,2024-08-04,2024-08-04T09:21:54Z,2.10328,409.025,36.9046
2024-08-04,2024-08-04,2024-08-04T09:21:59Z,1.9903,409.034,36.9234
2024-08-04,2024-08-04,2024-08-04T09:22:04Z,2.06179,409.218,36.9402
2024-08-04,2024-08-04,2024-08-04T09:22:10Z,2.20944,408.86,36.9593
2024-08-04,2024-08-04,2024-08-04T09:22:15Z,2.43335,408.48,36.9753
2024-08-04,2024-08-04,2024-08-04T09:22:20Z,2.5692,408.3,36.9892
2024-08-04,2024-08-04,2024-08-04T09:22:25Z,2.44324,408.03,37.0005
2024-08-04,2024-08-04,2024-08-04T09:22:30Z,2.16888,407.898,37.0129
2024-08-04,2024-08-04,2024-08-04T09:22:35Z,2.00567,408.379,37.0265
2024-08-04,2024-08-04,2024-08-04T09:22:40Z,2.20626,408.762,37.0418
2024-08-04,2024-08-04,2024-08-04T09:22:45Z,2.12341,408.811,37.0526
2024-08-04,2024-08-04,2024-08-04T09:22:50Z,2.0672,408.699,37.0659
