cdate mmdd10.,ctime time11.,id $char12.,subid $char9.,pos $char4.,rep 1.,matrix $char2.,tpe $char3.,anal$char6.,cup 3.,ddate mmdd10.,dtime time11.,dilf 2.,method $char5.,parea 8.,pht 8.,conc 10.,unit $char6.,cconc 10.,caleq $char90.,qcrec 8.,qcact 8.,qcflag $char5.,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241029,9:15:00 AM,HST ,0,FIL,1,SW,SPK,NH4,93,1/21/2025,5:25:31 PM,1,N-1.1,11.7,0.941,640,ug-N/L,640.0,Conc = 0.0411 * Area^2 + 54.5 * Area + 0.00,102.4,625,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241029 09:15:00-HST -0-FIL-1-SW-SPK
20250121,9:00:00 AM,QAC,STD,D,1,DI,CHK,TNH4,201,1/21/2025,5:26:42 PM,1,N-1.1,5.74,0.464,314,ug-N/L,314.0,Conc = 0.0411 * Area^2 + 54.5 * Area + 0.00,104.7,300,TRUE,[chk]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,"Manually changed to ""TRUE"" due to low concentrations",,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241105,2:25:00 PM,HST ,0,FIL,1,SW,SPK,NH4,94,1/21/2025,5:40:48 PM,1,N-1.1,11.8,1.12,647,ug-N/L,647.0,Conc = 0.0411 * Area^2 + 54.5 * Area + 0.00,103.5,625,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241105 14:25:00-HST -0-FIL-1-SW-SPK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241120,4:45:00 AM,HST ,0,FIL,1,SW,SPK,NH4,95,1/21/2025,5:59:37 PM,1,N-1.1,12,0.96,658,ug-N/L,658.0,Conc = 0.0411 * Area^2 + 54.5 * Area + 0.00,105.3,625,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241120 04:45:00-HST -0-FIL-1-SW-SPK
20250121,9:00:00 AM,QAC,STD,D,1,DI,CHK,TNH4,201,1/21/2025,6:00:48 PM,1,N-1.1,5.8,0.463,317,ug-N/L,317.0,Conc = 0.0411 * Area^2 + 54.5 * Area + 0.00,105.7,300,TRUE,[chk]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241126,6:36:00 AM,HST ,0,FIL,1,SW,SPK,NH4,96,1/21/2025,6:14:53 PM,1,N-1.1,12,0.966,661,ug-N/L,661.0,Conc = 0.0411 * Area^2 + 54.5 * Area + 0.00,105.8,625,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241126 06:36:00-HST -0-FIL-1-SW-SPK
20250121,9:00:00 AM,QAC,STD,D,1,DI,CHK,TNH4,201,1/21/2025,6:16:04 PM,1,N-1.1,5.76,0.46,315,ug-N/L,315.0,Conc = 0.0411 * Area^2 + 54.5 * Area + 0.00,105.0,300,TRUE,[chk]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-D-1-DI-CHK
20250121,9:00:00 AM,QAC,STD,H,1,DI,CAL,TRP,181,1/21/2025,3:21:29 PM,1,P-1.0,0.0104,0.000502,0,ug-P/L,0.0,Conc = 0.00 * Area + 0.00,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-H-1-DI-CAL
20250121,9:00:00 AM,QAC,STD,G,1,DI,CAL,TRP,182,1/21/2025,3:22:42 PM,1,P-1.0,0.0252,0.00219,5,ug-P/L,5.0,Conc = 337 * Area - 3.50,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-G-1-DI-CAL
20250121,9:00:00 AM,QAC,STD,F,1,DI,CAL,TRP,183,1/21/2025,3:23:54 PM,1,P-1.0,0.0757,0.0072,15,ug-P/L,15.0,Conc = 222 * Area - 1.55,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-F-1-DI-CAL
20250121,9:00:00 AM,QAC,STD,E,1,DI,CAL,TRP,184,1/21/2025,3:25:05 PM,1,P-1.0,0.109,0.0102,20,ug-P/L,20.0,Conc = 199 * Area - 0.964,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-E-1-DI-CAL
20250121,9:00:00 AM,QAC,STD,D,1,DI,CAL,TRP,185,1/21/2025,3:26:16 PM,1,P-1.0,2.91,0.293,75,ug-P/L,75.0,Conc = 22.9 * Area + 8.64,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-D-1-DI-CAL
20250121,9:00:00 AM,QAC,STD,C,1,DI,CAL,TRP,186,1/21/2025,3:27:27 PM,1,P-1.0,0.855,0.084,150,ug-P/L,150.0,Conc = 26.4 * Area + 26.6,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-C-1-DI-CAL
20250121,9:00:00 AM,QAC,STD,B,1,DI,CAL,TRP,187,1/21/2025,3:28:39 PM,1,P-1.0,1.77,0.175,300,ug-P/L,300.0,Conc = 54.6 * Area + 35.8,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-B-1-DI-CAL
20250121,9:00:00 AM,QAC,STD,A,1,DI,CAL,TRP,188,1/21/2025,3:29:50 PM,1,P-1.0,2.97,0.297,500,ug-P/L,500.0,Conc = 103 * Area + 20.5,,,TRUE,,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-A-1-DI-CAL
20250121,9:00:00 AM,QAC,BLK,A,1,DI,LAB,TRP,198,1/21/2025,3:38:06 PM,1,P-1.0,0.0106,0.00106,4.14,ug-P/L,4.1,Conc = 168 * Area + 2.37,4.1,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-BLK-A-1-DI-LAB
20250121,9:00:00 AM,QAC,BLK,A,1,DI,SPK,TRP,225,1/21/2025,3:39:17 PM,1,P-1.0,0.9,0.088,154,ug-P/L,154.0,Conc = 168 * Area + 2.37,95.9,156.25,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-BLK-A-1-DI-SPK
20250121,9:00:00 AM,QAC,STD,24A,1,DI,PER,TRP,197,1/21/2025,3:40:28 PM,1,P-1.0,1.9,0.187,321,ug-P/L,321.0,Conc = 168 * Area + 2.37,96.4,333,TRUE,[per]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-24A-1-DI-PER
20250121,9:00:00 AM,QAC,STD,22B,1,DI,PER,TRP,196,1/21/2025,3:41:39 PM,1,P-1.0,1.14,0.111,194,ug-P/L,194.0,Conc = 168 * Area + 2.37,97.0,200,TRUE,[per]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-22B-1-DI-PER
20241029,9:05:00 AM,QAC,BLK,A,1,DI,ESF,TRP,97,1/21/2025,3:45:09 PM,1,P-1.0,0.00678,0.000715,3.5,ug-P/L,3.5,Conc = 168 * Area + 2.37,3.5,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241029 09:05:00-QAC-BLK-A-1-DI-ESF
20241105,2:30:00 PM,QAC,BLK,A,1,DI,ESF,TRP,98,1/21/2025,3:46:21 PM,1,P-1.0,0.0124,0.000605,4.44,ug-P/L,4.4,Conc = 168 * Area + 2.37,4.4,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241105 14:30:00-QAC-BLK-A-1-DI-ESF
20241112,5:50:00 AM,QAC,BLK,A,1,DI,ESF,TRP,99,1/21/2025,3:47:31 PM,1,P-1.0,0.00375,0.000439,3,ug-P/L,3.0,Conc = 168 * Area + 2.37,3.0,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241112 05:50:00-QAC-BLK-A-1-DI-ESF
20241120,5:55:00 AM,QAC,BLK,A,1,DI,ESF,TRP,100,1/21/2025,3:48:42 PM,1,P-1.0,0.00569,0.000765,3.32,ug-P/L,3.3,Conc = 168 * Area + 2.37,3.3,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241120 05:55:00-QAC-BLK-A-1-DI-ESF
20251125,11:00:00 AM,QAC,BLK,A,1,DI,ESF,TRP,101,1/21/2025,3:49:52 PM,1,P-1.0,0.0138,0.000588,4.68,ug-P/L,4.7,Conc = 168 * Area + 2.37,4.7,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20251125 11:00:00-QAC-BLK-A-1-DI-ESF
20241029,9:05:00 AM,QAC,BLK,FIL,1,DI,ESF,DRP,102,1/21/2025,3:51:02 PM,1,P-1.0,0.0163,0.00201,5.1,ug-P/L,5.1,Conc = 168 * Area + 2.37,5.1,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241029 09:05:00-QAC-BLK-FIL-1-DI-ESF
20241105,2:30:00 PM,QAC,BLK,FIL,1,DI,ESF,DRP,103,1/21/2025,3:52:12 PM,1,P-1.0,0.00334,0.00108,2.93,ug-P/L,2.9,Conc = 168 * Area + 2.37,2.9,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241105 14:30:00-QAC-BLK-FIL-1-DI-ESF
20241112,5:50:00 AM,QAC,BLK,FIL,1,DI,ESF,DRP,104,1/21/2025,3:53:22 PM,1,P-1.0,0.00343,0.000767,2.94,ug-P/L,2.9,Conc = 168 * Area + 2.37,2.9,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241112 05:50:00-QAC-BLK-FIL-1-DI-ESF
20241120,5:55:00 AM,QAC,BLK,FIL,1,DI,ESF,DRP,105,1/21/2025,3:54:32 PM,1,P-1.0,0.0281,0.00199,7.09,ug-P/L,7.1,Conc = 168 * Area + 2.37,7.1,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241120 05:55:00-QAC-BLK-FIL-1-DI-ESF
20251125,11:00:00 AM,QAC,BLK,FIL,1,DI,ESF,DRP,106,1/21/2025,3:55:44 PM,1,P-1.0,0.00423,0.000904,3.08,ug-P/L,3.1,Conc = 168 * Area + 2.37,3.1,,TRUE,nominal concentration,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20251125 11:00:00-QAC-BLK-FIL-1-DI-ESF
20250121,9:00:00 AM,QAC,STD,D,1,DI,CHK,TRP,199,1/21/2025,3:56:55 PM,1,P-1.0,0.393,0.0385,68.4,ug-P/L,68.4,Conc = 168 * Area + 2.37,91.2,75,TRUE,[chk]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241029,9:15:00 AM,HST ,0,C,1,SW,SPK,TRP,89,1/21/2025,4:11:03 PM,1,P-1.0,0.981,0.0937,167,ug-P/L,167.0,Conc = 168 * Area + 2.37,106.9,156.25,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241029 09:15:00-HST -0-C-1-SW-SPK
20250121,9:00:00 AM,QAC,STD,D,1,DI,CHK,TRP,199,1/21/2025,4:12:14 PM,1,P-1.0,0.418,0.0402,72.7,ug-P/L,72.7,Conc = 168 * Area + 2.37,96.9,75,TRUE,[chk]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-D-1-DI-CHK
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19000100 00:00:00------
20241105,2:25:00 PM,HST ,0,C,1,SW,SPK,TRP,90,1/21/2025,4:26:20 PM,1,P-1.0,1,0.0954,171,ug-P/L,171.0,Conc = 168 * Area + 2.37,109.4,156.25,TRUE,([spikedunkn]-[unkn])/[spike]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20241105 14:25:00-HST -0-C-1-SW-SPK
20250121,9:00:00 AM,QAC,STD,D,1,DI,CHK,TRP,200,1/21/2025,4:27:31 PM,1,P-1.0,0.424,0.0402,73.7,ug-P/L,73.7,Conc = 168 * Area + 2.37,98.3,75,TRUE,[chk]/[actual]*100,OM_1-21-2025_03-18-38PM-adj (8500).OMN,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20250121 09:00:00-QAC-STD-D-1-DI-CHK
